forecast_base_date,target_date,date,offset_days,forecast_label,Jday,NetID,Latitude,Longitude,depth_m,SST,SST_source,net_name,net_label,n_presence,kuroshio_dist_km,upwelling_proxy,retention_proxy,core_risk,core_percentile,core_risk_class,maxent_suitability,upwelling_context,kuroshio_context,integrated_risk,integrated_formula,integrated_percentile_today,integrated_risk_class,model_main,maxent_source,note
2026-07-09,2026-07-16,2026-07-16,7,7 days later,197,8,32.734923,133.029438,49,25.25,historical_climatology_by_NetID_and_Jday_window,伊佐,伊佐（NetID 8）,5,55.961598195619906,-0.1301938426394092,0.7840162562874162,0.1311817343865965,0.7563636363636363,High,0.8342192764869525,0.3957767992818484,0.5075226790182079,0.21409238257086338,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.4,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-16,2026-07-16,7,7 days later,197,10,33.35765,133.337593,19,26.940000534057617,historical_climatology_by_NetID_and_Jday_window,双子,双子（NetID 10）,9,70.52246586538773,-0.054814746444576,-0.0593006529514342,0.08188101826482883,0.6833333333333333,Moderate,0.782315313388557,0.4458729626384555,0.5558413934804814,0.18937426898453938,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.3,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-16,2026-07-16,7,7 days later,197,5,32.756666,132.822107,18,26.710000038146973,historical_climatology_by_NetID_and_Jday_window,貝の川,貝の川（NetID 5）,3,75.48780332578089,0.3721852378090191,-0.1557156258345112,0.05498243050190011,0.63,Moderate,0.7761207324128927,0.7296527111929755,0.5724917791886028,0.20007586087401308,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.35,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-16,2026-07-16,7,7 days later,197,2,32.802579,132.633563,41,26.059999465942383,historical_climatology_by_NetID_and_Jday_window,安満地,安満地（NetID 2）,4,93.7169666406101,0.0950000117451871,-0.4804710318799452,0.05109240141491984,0.6221212121212121,Moderate,0.8218741438861984,0.5454382927945286,0.6338629678221935,0.18794257551397178,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.25,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-16,2026-07-16,7,7 days later,197,7,32.794714,132.981033,18,25.614999771118164,historical_climatology_by_NetID_and_Jday_window,尻貝の浜,尻貝の浜（NetID 7）,2,61.72865007571236,-0.1676966568462163,0.2805019754148821,0.04522956026036252,0.6045454545454545,Moderate,0.7518362805863644,0.37085281900513256,0.5265481710392845,0.14998967775167782,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.2,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-16,2026-07-16,7,7 days later,197,19,33.456354,134.256776,40,27.520000457763672,historical_climatology_by_NetID_and_Jday_window,東洋,東洋（NetID 19）,4,41.34943501072851,-0.1720138993506987,-0.1059877880352205,0.042533372413259746,0.5909090909090909,Moderate,0.8444961865617351,0.3679836245378014,0.460218336433995,0.1377311422288242,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.05,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-16,2026-07-16,7,7 days later,197,20,33.593837,134.379416,33,25.63000011444092,historical_climatology_by_NetID_and_Jday_window,鞆浦,鞆浦（NetID 20）,1,45.98025927125936,-0.066178577764199,-0.0906268144709379,0.03832253971194675,0.5703030303030303,Moderate,0.7870757584266013,0.4383206785320857,0.4750506712665372,0.14383157332714921,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.1,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-16,2026-07-16,7,7 days later,197,9,33.159542,133.224963,34,26.445000648498535,historical_climatology_by_NetID_and_Jday_window,窪川,窪川（NetID 9）,1,61.55025187100688,-0.0461272787575611,-0.1373299046409654,0.030592576541155155,0.5306060606060606,Moderate,0.8074613230717879,0.45164656330990766,0.5259571731768444,0.1470026647133838,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.15,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,16,33.302961,134.204049,60,28.03499984741211,historical_climatology_by_NetID_and_Jday_window,三津,三津（NetID 16）,28,29.72186331282142,-0.1154696236236119,0.0301841073391395,0.33564611770323083,0.9175757575757576,Very high,0.9061451757302857,0.4055623621016425,0.4237469763950635,0.35585287094684687,0.75 core + 0.15 kuroshio + 0.10 upwelling,1,Very high,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,12,33.400017,134.011099,26,26.63999938964844,historical_climatology_by_NetID_and_Jday_window,奈半利,奈半利（NetID 12）,1,45.74275487069483,0.0333297284464152,0.0103727470112074,0.311532444105347,0.9057575757575758,Very high,0.771785219991677,0.5044528639111922,0.47428609114668163,0.3552375331421317,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.95,Very high,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,6,32.797259,132.991236,25,26.51500034332275,historical_climatology_by_NetID_and_Jday_window,以布利,以布利（NetID 6）,88,60.868983296258186,-0.2758326937189084,0.1430234717549655,0.29520370696699766,0.8972727272727272,High,0.7668634563325782,0.2989867335600568,0.5237016292445329,0.3298566979679338,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.8,High,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,11,32.77052,133.019357,28,27.030000686645508,historical_climatology_by_NetID_and_Jday_window,窪津,窪津（NetID 11）,15,57.636632280283976,0.0029461036569393,0.4641244043199263,0.27535471636629577,0.8818181818181818,High,0.7843385727997951,0.4842602228786538,0.5130309154962456,0.33189669688702406,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.85,High,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,4,32.784353,132.703013,45,27.32999992370605,historical_climatology_by_NetID_and_Jday_window,古満目,古満目（NetID 4）,5,86.97465111492565,0.4455729796553364,-0.2336771537877277,0.23360423098438265,0.8518181818181818,High,0.8419053933416343,0.7784254411604863,0.611162614198837,0.34472010948416115,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.9,Very high,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,13,33.360612,134.043999,23,26.86000061035156,historical_climatology_by_NetID_and_Jday_window,羽根,羽根（NetID 13）,2,40.66498493075564,0.0375763532391619,-0.036936808557192,0.23211993004252435,0.8506060606060606,High,0.7695282067582467,0.5072751265817578,0.4580399915299095,0.29352345891955545,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.75,High,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,17,33.428671,134.243505,45,26.61000061035156,historical_climatology_by_NetID_and_Jday_window,佐喜浜,佐喜浜（NetID 17）,53,39.526933549310456,-0.1654048238291564,-0.0688177441129628,0.21173912942342527,0.8375757575757575,High,0.8295691978988791,0.3723759473922379,0.45442626126169583,0.26420588099604714,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.6,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,15,33.269809,134.202371,47,26.5600004196167,historical_climatology_by_NetID_and_Jday_window,高岡,高岡（NetID 15）,32,26.516512197255672,0.1101938565367832,-0.0102285368926923,0.19802406090001354,0.8254545454545454,High,0.8360857087922272,0.5555359640206118,0.4139074534532056,0.26615776009505215,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.7,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,18,33.455525,134.256103,44,26.770000457763672,historical_climatology_by_NetID_and_Jday_window,野根,野根（NetID 18）,12,41.31005255775401,-0.0679850779252412,-0.0460969650676847,0.18114580956647086,0.8081818181818182,High,0.8288527839762765,0.43712009731342266,0.4600928969794577,0.24858530145311405,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.55,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,3,32.812774,132.642032,44,25.739999771118164,historical_climatology_by_NetID_and_Jday_window,橘浦,橘浦（NetID 3）,1,93.1414724360421,0.1089873816471426,-0.4755106492947405,0.1543563595382338,0.7818181818181819,High,0.80836656403838,0.5547341533568058,0.6319274958895876,0.2660298093727941,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.65,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,14,33.311698,134.201284,30,26.84000015258789,historical_climatology_by_NetID_and_Jday_window,椎名,椎名（NetID 14）,32,30.697342851601057,-0.106445801931766,0.1129684658183157,0.15387106488045685,0.7806060606060606,High,0.7858655184275886,0.4115595001464814,0.4267607341234371,0.22057335879350634,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.4,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,8,32.734923,133.029438,49,26.839999198913578,historical_climatology_by_NetID_and_Jday_window,伊佐,伊佐（NetID 8）,5,55.961598195619906,-0.1301938426394092,0.7840162562874162,0.15081682953271772,0.7778787878787878,High,0.8485486659746759,0.3957767992818484,0.5075226790182079,0.22881870393045434,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.45,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,1,32.793914,132.628975,30,26.299999237060547,historical_climatology_by_NetID_and_Jday_window,一切,一切（NetID 1）,2,93.9759807342836,-0.1001292021929539,-0.6727468356368203,0.14147056065300792,0.769090909090909,High,0.7748282901905119,0.41575744663758724,0.6347338865196789,0.2428887481314665,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.5,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,10,33.35765,133.337593,19,26.940000534057617,historical_climatology_by_NetID_and_Jday_window,双子,双子（NetID 10）,9,70.52246586538773,-0.054814746444576,-0.0593006529514342,0.07212062414054211,0.666969696969697,Moderate,0.7634212119954177,0.4458729626384555,0.5558413934804814,0.18205397339132434,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.25,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,5,32.756666,132.822107,18,27.31999969482422,historical_climatology_by_NetID_and_Jday_window,貝の川,貝の川（NetID 5）,3,75.48780332578089,0.3721852378090191,-0.1557156258345112,0.05339848057230031,0.6272727272727273,Moderate,0.7689963960478916,0.7296527111929755,0.5724917791886028,0.1988878984268132,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.35,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,20,33.593837,134.379416,33,27.56999969482422,historical_climatology_by_NetID_and_Jday_window,鞆浦,鞆浦（NetID 20）,1,45.98025927125936,-0.066178577764199,-0.0906268144709379,0.04700405772474346,0.61,Moderate,0.8072750642901476,0.4383206785320857,0.4750506712665372,0.15034271183674675,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.2,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,2,32.802579,132.633563,41,25.96999931335449,historical_climatology_by_NetID_and_Jday_window,安満地,安満地（NetID 2）,4,93.7169666406101,0.0950000117451871,-0.4804710318799452,0.0440974169297489,0.5981818181818181,Moderate,0.8023698058434278,0.5454382927945286,0.6338629678221935,0.18269633715009356,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.3,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,7,32.794714,132.981033,18,26.06999969482422,historical_climatology_by_NetID_and_Jday_window,尻貝の浜,尻貝の浜（NetID 7）,2,61.72865007571236,-0.1676966568462163,0.2805019754148821,0.04310017176293497,0.5942424242424242,Moderate,0.7430823736498258,0.37085281900513256,0.5265481710392845,0.14839263637860717,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.15,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,19,33.456354,134.256776,40,26.809999465942383,historical_climatology_by_NetID_and_Jday_window,東洋,東洋（NetID 19）,4,41.34943501072851,-0.1720138993506987,-0.1059877880352205,0.03313463642873437,0.5481818181818182,Moderate,0.8156504353781484,0.3679836245378014,0.460218336433995,0.13068209024043018,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.05,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-19,2026-07-19,10,10 days later,200,9,33.159542,133.224963,34,26.809999465942383,historical_climatology_by_NetID_and_Jday_window,窪川,窪川（NetID 9）,1,61.55025187100688,-0.0461272787575611,-0.1373299046409654,0.02855062624691873,0.5163636363636364,Moderate,0.7965872203788006,0.45164656330990766,0.5259571731768444,0.14547120199270647,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.1,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,12,33.400017,134.011099,26,27.5,historical_climatology_by_NetID_and_Jday_window,奈半利,奈半利（NetID 12）,1,45.74275487069483,0.0333297284464152,0.0103727470112074,0.31177132441060823,0.9057575757575758,Very high,0.7595469106393394,0.5044528639111922,0.47428609114668163,0.3554166933710777,0.75 core + 0.15 kuroshio + 0.10 upwelling,1,Very high,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,16,33.302961,134.204049,60,27.90999984741211,historical_climatology_by_NetID_and_Jday_window,三津,三津（NetID 16）,28,29.72186331282142,-0.1154696236236119,0.0301841073391395,0.299347574515116,0.9,Very high,0.8847068253312604,0.4055623621016425,0.4237469763950635,0.32862896355576077,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.95,Very high,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,6,32.797259,132.991236,25,26.924999237060547,historical_climatology_by_NetID_and_Jday_window,以布利,以布利（NetID 6）,88,60.868983296258186,-0.2758326937189084,0.1430234717549655,0.279978701583285,0.8878787878787879,High,0.7461362827657423,0.2989867335600568,0.5237016292445329,0.3184379439301493,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.8,High,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,11,32.77052,133.019357,28,27.61500072479248,historical_climatology_by_NetID_and_Jday_window,窪津,窪津（NetID 11）,15,57.636632280283976,0.0029461036569393,0.4641244043199263,0.26558331962344406,0.8757575757575757,High,0.7665754046766504,0.4842602228786538,0.5130309154962456,0.3245681493298853,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.85,High,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,13,33.360612,134.043999,23,26.94999980926514,historical_climatology_by_NetID_and_Jday_window,羽根,羽根（NetID 13）,2,40.66498493075564,0.0375763532391619,-0.036936808557192,0.20938378377689607,0.8345454545454546,High,0.7421260080445633,0.5072751265817578,0.4580399915299095,0.27647134922033423,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.75,High,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,4,32.784353,132.703013,45,27.32999992370605,historical_climatology_by_NetID_and_Jday_window,古満目,古満目（NetID 4）,5,86.97465111492565,0.4455729796553364,-0.2336771537877277,0.208126137180165,0.833030303030303,High,0.8162986681173058,0.7784254411604863,0.611162614198837,0.32561153913099794,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.9,Very high,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,17,33.428671,134.243505,45,26.920000076293945,historical_climatology_by_NetID_and_Jday_window,佐喜浜,佐喜浜（NetID 17）,53,39.526933549310456,-0.1654048238291564,-0.0688177441129628,0.19670061477377512,0.8248484848484848,High,0.809050423016846,0.3723759473922379,0.45442626126169583,0.2529269950088095,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.6,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,15,33.269809,134.202371,47,26.895000457763672,historical_climatology_by_NetID_and_Jday_window,高岡,高岡（NetID 15）,32,26.516512197255672,0.1101938565367832,-0.0102285368926923,0.1844384340147187,0.8112121212121212,High,0.8163906586618955,0.5555359640206118,0.4139074534532056,0.25596853993108104,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.65,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,3,32.812774,132.642032,44,26.989999771118164,historical_climatology_by_NetID_and_Jday_window,橘浦,橘浦（NetID 3）,1,93.1414724360421,0.1089873816471426,-0.4755106492947405,0.16551272282191368,0.7936363636363636,High,0.8065241016809191,0.5547341533568058,0.6319274958895876,0.274397081835554,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.7,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,18,33.455525,134.256103,44,26.780000686645508,historical_climatology_by_NetID_and_Jday_window,野根,野根（NetID 18）,12,41.31005255775401,-0.0679850779252412,-0.0460969650676847,0.16043453847744824,0.7875757575757576,High,0.8026024315494832,0.43712009731342266,0.4600928969794577,0.23305184813634708,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.5,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,8,32.734923,133.029438,49,27.209999084472656,historical_climatology_by_NetID_and_Jday_window,伊佐,伊佐（NetID 8）,5,55.961598195619906,-0.1301938426394092,0.7840162562874162,0.14042207038897647,0.7672727272727272,High,0.8298381022159953,0.3957767992818484,0.5075226790182079,0.22102263457264837,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.45,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,14,33.311698,134.201284,30,26.959999084472656,historical_climatology_by_NetID_and_Jday_window,椎名,椎名（NetID 14）,32,30.697342851601057,-0.106445801931766,0.1129684658183157,0.1380593663638425,0.7639393939393939,High,0.7596554192564806,0.4115595001464814,0.4267607341234371,0.20871458490604558,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.4,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,1,32.793914,132.628975,30,26.605000495910645,historical_climatology_by_NetID_and_Jday_window,一切,一切（NetID 1）,2,93.9759807342836,-0.1001292021929539,-0.6727468356368203,0.13066626450115304,0.7554545454545455,High,0.7523901696955385,0.41575744663758724,0.6347338865196789,0.23478552601757535,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.55,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,10,33.35765,133.337593,19,27.38999938964844,historical_climatology_by_NetID_and_Jday_window,双子,双子（NetID 10）,9,70.52246586538773,-0.054814746444576,-0.0593006529514342,0.06752040461842668,0.656969696969697,Moderate,0.7428112214086067,0.4458729626384555,0.5558413934804814,0.17860380874973777,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.25,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,5,32.756666,132.822107,18,27.73500061035156,historical_climatology_by_NetID_and_Jday_window,貝の川,貝の川（NetID 5）,3,75.48780332578089,0.3721852378090191,-0.1557156258345112,0.04949921593964618,0.6172727272727273,Moderate,0.7473688377417503,0.7296527111929755,0.5724917791886028,0.19596344995232262,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.35,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,20,33.593837,134.379416,33,27.49499988555908,historical_climatology_by_NetID_and_Jday_window,鞆浦,鞆浦（NetID 20）,1,45.98025927125936,-0.066178577764199,-0.0906268144709379,0.04031466832809311,0.5812121212121212,Moderate,0.7783229482754255,0.4383206785320857,0.4750506712665372,0.14532566978925898,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.15,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,7,32.794714,132.981033,18,26.40999984741211,historical_climatology_by_NetID_and_Jday_window,尻貝の浜,尻貝の浜（NetID 7）,2,61.72865007571236,-0.1676966568462163,0.2805019754148821,0.03974507203602401,0.5784848484848485,Moderate,0.7208582343807786,0.37085281900513256,0.5265481710392845,0.14587631158342396,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.2,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,2,32.802579,132.633563,41,26.059999465942383,historical_climatology_by_NetID_and_Jday_window,安満地,安満地（NetID 2）,4,93.7169666406101,0.0950000117451871,-0.4804710318799452,0.038889504246416094,0.573030303030303,Moderate,0.7764989061015164,0.5454382927945286,0.6338629678221935,0.17879040263759396,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.3,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,19,33.456354,134.256776,40,27.520000457763672,historical_climatology_by_NetID_and_Jday_window,東洋,東洋（NetID 19）,4,41.34943501072851,-0.1720138993506987,-0.1059877880352205,0.032305116646162216,0.5418181818181819,Moderate,0.8013666286700576,0.3679836245378014,0.460218336433995,0.13005995040350107,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.05,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-07-23,2026-07-23,14,14 days later,204,9,33.159542,133.224963,34,26.809999465942383,historical_climatology_by_NetID_and_Jday_window,窪川,窪川（NetID 9）,1,61.55025187100688,-0.0461272787575611,-0.1373299046409654,0.02471552202778764,0.4896969696969697,Low,0.7684391644919972,0.45164656330990766,0.5259571731768444,0.14259487382835814,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.1,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
